RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXAFEGSMTHx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
0.183506514,0.109130673,-0.246682424,-0.643900665,-0.877787515,0.225090443,0.185149659,0.264037071,0.400462818,0.280219052,0.412568055,0.04298991,0.209080773,-0.159210624,-0.312124875,-0.306859185,2.341233879,-0.393497871,-0.14082281,0.305015735,0.261854529,-1.158009564,-0.48676228,-0.900518362,0.779058871,-1.510443336,0.174630272,-0.167573956,0.410823439,-0.380884987,-0.005575835,-0.203106214,0.177591887,0.131551588,0.182047374,0.067517287,0.159023821,-0.279193929,-0.450381235,-0.60086606,-0.341777925,-0.439214735,-0.586549162,-0.659002179,1.718149593,-0.010260129,1.531455757,-1.01819868,-1.190097162,-1.432676884,-0.336538083,-1.091341147,-1.13121973,-1.30689114,-1.396061476,-0.383757124,-1.274065314,-2.324521594,-2.18569304,-1.502741979,-0.624760478,-0.819440034,1.02188808,0.652400394,0.985481703,1.107692074,-0.300484314,-0.285726202,-0.299354015,0.163881479,0.126018183,-0.539099823,0.313248305,0.544881544,0.488614163,-0.27177421,0.535747312,-0.038580794,-0.033206169,-0.047743405,-0.047174689,-0.047370651,-0.097683356,-0.075493966,0.131028414,-0.008122495,-0.264748955,0.527559015,0.328920836,-0.087951071,-0.026776888,0.496838171,0.928952516,0.842414565,1.472675751,1.197649193,0.853073606,-1.158038671,1.039406502,-1.609865635,-1.664046907,-2.52020974,0.019194556,-0.350932914,-1.220906851,-3.028435596,-1.681678481,-3.720928546,0.857674493,-3.636063739,-0.143903508,-0.298666647,-3.264514679,-3.211251176,-3.037702856,-2.544716173,-0.840415189,-3.231850245,-0.088000372,-0.598821606,-0.251279998,-0.658450413,0.336836941,0.185520712,0.561941342,0.088559394,-0.918941972
0.291436919,0.581876173,-0.426476306,-0.309865892,-0.755239548,-0.36768221,-0.569049676,-0.632538155,-0.470700695,-0.272169365,-0.50882423,-0.706519646,-0.144759567,-0.310299943,-0.348300639,-0.553719116,0.386449082,0.298984914,-0.368070936,-0.490322471,-0.292470364,0.470028624,0.254669675,0.546003371,-0.689989899,0.154448722,0.485970366,0.083823963,0.744139238,-0.291470011,-0.171589592,-0.075165445,-0.14080355,-0.256932637,-0.267613693,0.032315722,0.051657241,-0.068990512,-0.144742071,-0.064382663,-0.464429874,-0.16066886,0.147458355,-0.502506565,1.562754152,-0.718072812,1.394712351,-1.64627587,-1.658800575,-1.315970062,-1.363508383,-1.325776377,-0.873190784,-1.22731817,-0.99943527,-0.192801901,-1.072654271,-0.917573462,1.073228023,0.383979839,0.232977078,-0.378914142,0.520823171,0.90775163,-0.753167675,0.444328326,-0.261303887,-0.098313599,-0.098974237,-0.106040155,0.599413025,0.091544064,0.243476395,0.19838591,0.176912871,0.003471832,0.33804277,0.017631426,0.02136109,-0.107321463,-0.075832841,-0.100804024,-0.351877131,-0.736001934,-0.922222873,-1.228061657,-0.264748955,0.470282548,0.289231714,-0.14066066,-0.117433281,0.364872608,0.81813185,0.706854121,-0.073635217,-0.352540548,1.374191393,0.761115834,-0.449217272,-0.075737325,-0.160510219,0.561773392,0.039225471,0.17316709,-0.822033477,0.265017812,1.514400106,0.051473925,-1.327881458,0.514597603,-0.069127421,-0.298809733,0.227528891,0.262942188,0.354105554,0.156457444,0.16966701,0.418177737,-0.344114023,0.597337003,0.47214656,0.328851169,-0.567681468,-0.059357096,-0.069222502,1.115897196,-0.766373733
0.428689211,0.332331331,0.01994103,0.752894045,0.098393095,-0.134832502,-0.326282999,-0.50299037,-0.260518706,0.096914542,-0.506342981,-0.645252014,0.03474396,0.010610157,0.764883652,0.111385836,-1.776953876,0.813312827,0.288088346,0.727539157,0.331417215,-0.108237853,0.107444475,-0.418344451,0.378409206,1.123633449,-1.622672981,-0.234910437,0.197571655,-0.378043756,0.078083186,0.009518204,0.35276152,0.489027716,0.461084684,0.014719339,-0.034132862,0.141495369,-0.21930316,-0.095557705,-0.168825165,0.11088489,-0.187643059,-0.56513444,1.562754152,-0.010260129,1.257968944,-1.290593248,-1.020842866,-1.467087341,-0.807214122,-1.245365494,-0.902716038,-1.124821008,-1.340893989,-0.247634752,-0.873844415,0.068542694,0.943641208,1.477686776,0.830387593,-1.138040615,-0.982371553,-0.46259832,0.163968537,0.084444381,0.405422418,0.208047422,0.230396605,-0.465642255,-0.800520549,0.073462311,-0.060227596,1.04492993,0.978295478,-0.527046567,0.904816672,-0.122899125,-0.060489799,-0.077532434,-0.047174689,-0.020653965,0.410704193,0.621708888,0.726344359,0.648767823,-0.218176804,0.498920782,0.328920836,-0.087951071,0.010996609,0.496838171,0.923675341,0.79722775,0.603362083,0.910247925,1.407187731,0.006592465,0.033400307,1.406873098,1.523667133,0.507324229,0.246510491,0.484594622,1.016468541,0.918982378,0.106301012,1.27032315,-0.550759223,0.95970169,0.168339191,0.316297575,1.125749774,0.955413275,0.942253267,0.912370987,0.580624156,0.671202241,0.585218998,-0.478102316,-0.636709122,-0.109720821,2.343737161,0.197114635,0.471739648,-1.404885523,-0.870663236
-0.463493174,-0.538830272,-0.498994258,-0.451893864,-0.15162786,-0.026861886,0.101965027,0.026278615,0.174701158,0.39620199,-0.070605692,-0.334669636,-0.123589926,-0.061742865,-0.010139579,-0.000203512,-0.77699732,0.188223156,0.191783425,-0.028032139,-0.123571789,0.056970621,-0.156375601,0.06382946,-0.556440011,0.032330997,1.333041906,-0.277666939,-0.636929677,0.017257035,-0.103918281,-0.104287108,0.286304726,0.263257069,0.327886709,0.085090208,0.11594219,-0.069021932,-0.353718456,0.362169899,-0.09706175,0.51638839,-0.654475304,-0.862856014,1.407358711,-0.010260129,1.394712351,-1.630500876,-1.454631309,-1.761645152,-1.227262533,-1.258603331,-1.110100386,-1.07502764,-1.414704583,-0.44247424,-1.171494449,-0.714949269,0.996388399,0.667362138,1.838773475,-0.444375551,0.520823171,-0.93158296,0.575724876,0.124188076,-0.37317723,-0.224060236,-0.231752115,0.835817491,0.492197517,0.130135277,0.480161596,-0.51751996,-0.549195499,0.444133755,-0.35262225,-0.066686905,-0.005922539,0.011834653,0.010141616,0.032779407,1.141511296,1.35560663,1.733802113,2.150231407,-0.171604653,0.541878132,0.368609959,-0.035241482,0.298075187,0.741917073,1.134762324,1.038224096,-0.537159637,-0.898158158,-1.53822236,0.645454226,0.826724959,-0.494032578,-0.51048038,0.127417161,-0.405516803,-0.208717853,0.72784654,0.720157351,0.095206874,0.916298627,2.291568639,0.928854604,0.107363529,-0.009258484,0.594634779,0.806663963,0.546556935,0.773930187,0.195499824,1.057075737,-0.026046738,0.119101383,0.23086486,0.32799765,-0.058889863,-0.152033272,-0.180792077,-0.092775738,-0.330550229
-0.853027972,-0.913591079,-0.255199151,-0.175654505,0.143095221,-0.599952536,-1.324275484,-1.533226584,-1.19586714,-1.102820617,-0.927747745,-1.598886095,0.064494463,-0.534252793,-0.185819933,-1.020179263,-0.071156134,-0.039885574,-0.787141671,-1.370165362,-0.3122637,-0.789548993,0.142541735,-0.900518362,1.179708535,-1.125985629,-0.466701657,-0.512842971,-0.516819057,-0.311517674,0.123255637,-0.275508118,-0.260930372,-0.082438253,-0.081142012,-0.33736977,-0.484831089,0.211678278,-0.380263709,0.101098269,0.075175173,0.472375724,0.209698454,-0.878962465,1.407358711,-0.010260129,1.257968944,-1.473010441,-0.862721566,-1.143286356,-1.463144434,-1.12903741,-0.922547094,-0.816789127,-1.19907608,-0.454365901,-0.774198842,1.065590817,-3.150444844,-3.089843979,-0.243349353,-0.301906316,0.019758263,1.007371061,-0.466930325,-0.124580395,0.029161359,-0.005176456,-0.000323693,-0.168772741,-0.631736291,0.03804191,0.929428261,0.690340954,0.618814049,-0.315511402,0.616845004,-0.010474684,-0.005922539,-0.047743405,-0.075832841,-0.074087337,0.633123746,1.025352646,0.314202551,0.601847086,-0.171604653,0.527559015,0.342150544,-0.061596276,0.449169175,0.917871156,1.171702545,1.10349394,0.881425245,0.597870335,1.105987158,-0.909147881,0.60189112,-0.211702409,-0.15364836,0.127608127,0.363545841,0.93083363,-0.555150179,-0.157016138,0.788702449,-0.078487403,-1.067143444,-0.445403152,0.009593186,0.312451494,-0.092727978,-0.122936877,-0.078329159,-0.510696052,-0.530201932,-0.343263641,-0.301605192,-0.357670445,0.279352297,-0.656228489,0.336836941,0.143276623,-0.046723168,-0.328113953,-0.809078548
-0.142599869,-0.143919728,-0.207938671,0.15638862,-0.496551198,0.42249426,0.553582085,0.590025117,0.37837928,1.033285092,-0.334282368,0.888151635,0.238533356,0.765594524,0.086426092,0.647244246,-0.351214426,-0.233507281,0.836002996,0.9412863,0.400084559,-0.425792182,-0.268032285,-0.418344451,0.378409206,-0.115041894,-0.463143851,-0.214629431,-0.736374158,0.112340702,-0.587425137,0.095211119,0.482664013,0.100475414,0.196207131,0.542633082,0.630803209,0.071328173,-0.149411416,0.465058568,-0.040503015,0.453231118,-1.053716034,-0.235850032,1.562754152,0.697552554,1.531455757,-1.33706055,-1.140511151,-1.128184795,-1.021692173,-1.232191763,-1.033797253,-0.622818321,-1.147761802,-0.65818864,-0.907888351,-0.027796959,0.721666857,0.489200748,0.011560736,0.15732897,0.019758263,-0.54916142,0.456366196,0.121426252,0.222135533,0.141802186,0.161263787,-0.86255265,-0.064413518,0.04318474,0.382442727,-0.13320215,-0.064186467,0.195133227,-0.074767432,-0.038580794,-0.060489799,-0.017954376,-0.018516537,0.006062721,0.378929972,0.585014001,0.909518496,0.461084875,-0.194890728,0.541878132,0.355380251,-0.035241482,0.547380268,1.024700421,1.282523211,1.158722269,-0.745471954,-0.740974095,-0.755261638,1.044232455,0.003341339,0.841141507,0.707851454,0.127417161,-0.670758381,-0.809070013,1.562058216,0.155879509,-1.216782324,0.060296612,1.220042008,0.32201393,0.076904056,-0.168848251,0.153460118,0.084326651,0.067534629,0.122993864,-0.362448567,0.296843428,-0.059145967,0.357487429,-0.49234244,0.873940139,-0.79381107,-0.021182504,-0.030509828,0.386869326,-0.759856532
0.299298115,0.422265633,0.045763002,0.099966936,-0.294303404,0.365651708,0.207177247,0.169754602,0.155160074,0.077466973,0.195927766,0.361117254,0.411174119,0.216586679,-1.076206446,-0.121797487,0.753378161,0.408713257,0.098496232,0.160860685,0.034284894,-0.248552565,-0.207545152,0.06382946,-0.289340234,0.786722748,0.035621916,-0.122536848,0.79010387,-0.532796421,-0.982125627,-0.088231195,0.535647051,0.424479766,0.434141991,0.330835194,0.35082276,0.141479663,-0.429073785,0.477653473,0.40360318,0.098489472,-0.854394804,-0.424130463,1.562754152,-0.718072812,1.394712351,-1.587504386,-1.266447585,-1.173776523,-1.282691847,-1.582336331,-0.899422399,-1.253576797,-0.874114155,-0.203683458,-1.235146195,-0.538831464,1.256661436,1.285389136,1.049328501,0.252867929,0.520823171,1.048486181,0.047131753,0.536869109,-0.333297687,-0.26326925,-0.274890207,0.493851142,0.629318381,0.069046667,0.232542496,0.127081589,0.202228377,0.031477078,0.08908115,-0.010474684,-0.033206169,-0.077532434,-0.104490993,-0.047370651,0.251833084,0.254760017,0.451583154,0.22648119,-0.218176804,0.513239898,0.315691129,-0.048418879,0.607817863,1.068688942,1.335294957,1.183826056,-0.302213935,-0.050220088,0.654677613,1.182949424,-0.50041572,-1.052563081,-1.013820487,-0.254769355,0.344209523,-0.237935133,-1.069650943,-0.740020458,0.141370228,-0.934999225,-0.883583719,-0.99539809,0.444208239,0.062854595,-0.739268795,-0.722783,-0.664874532,-0.546352664,0.833267393,-1.088363278,0.161015089,-0.119284399,-0.058945925,-0.437340214,-1.246070275,-0.011391739,0.063409714,0.033179339,-0.641446427
-1.096019711,-1.198672029,0.083901644,0.263717264,-0.067136174,-0.373006288,-0.168894285,-0.135952351,0.177135033,-0.020064113,0.325641366,-0.535152319,-0.456329228,0.102140594,-0.032953219,-0.08602459,0.612177953,0.402060362,0.140482029,0.414374739,0.242941477,-2.811701268,-2.176388331,0.06382946,-3.093887886,1.251829082,-0.302342473,-0.497066432,-0.376386829,-0.364956695,2.342175873,0.020150989,0.436182555,0.14037899,0.229794305,0.435472298,0.243416434,0.911923525,-0.237206973,-0.22125031,-1.311103024,0.079179641,-0.323227156,-0.56525635,1.407358711,-0.010260129,1.531455757,-1.30838796,-0.555303232,-1.010664363,-1.322855507,-1.078890919,-0.770297925,-1.099806885,-1.097406726,-0.107229647,-0.873844415,0.111639321,-0.717125494,-0.957472419,0.361978966,0.254865078,0.019758263,0.440796601,1.566410568,1.609764819,0.158720471,0.071378238,0.084134882,0.246474471,-0.164952916,-0.067625511,1.113907428,0.381330876,0.379247497,-0.21824114,0.331644805,0.017631426,0.02136109,0.071412711,0.096116072,-0.020653965,-0.733167794,-0.699307047,-0.510081065,-0.758854287,-0.218176804,0.541878132,0.355380251,-0.061596276,0.426505077,0.943007454,1.271968862,1.098473183,-0.794200928,-0.842298554,-0.57510475,0.672990856,0.118934226,0.629694217,0.707078668,-0.063723759,-0.261882609,-0.614480093,0.347018132,0.056345143,-0.223053084,0.314254502,-0.697669139,0.38212396,-0.225576213,-0.460197257,0.022778903,0.107367441,0.104729975,0.460554445,-0.22077099,0.455709036,0.304067937,0.356647213,0.811143809,-0.00024614,-1.161271674,0.076387589,-0.131031094,0.50114646,-0.616835419
0.010100261,0.121441974,0.232678621,0.822865479,-0.140511569,0.039175647,-0.368311954,-0.441005467,-0.160315117,0.341034671,-0.584577606,-0.460776799,0.334613285,0.219939585,-0.585769001,-0.250423374,0.380657982,-0.501578236,-0.011978896,-0.564885428,0.00118938,0.946878213,1.512961778,-1.382692273,1.981007864,-2.465838526,-0.315039125,-0.06606811,-0.269071727,0.05267359,-1.471835987,0.185489651,0.521611548,-0.203168867,0.428888953,0.417155688,0.264301058,0.770106119,-0.037651084,0.398638472,0.317463326,0.20196655,-0.987205644,-0.283039039,1.718149593,0.697552554,1.668199164,-0.736433402,-1.318728694,-0.473180489,-0.212582622,-1.029652107,-0.818130398,-1.050478903,-1.080828716,-0.181962197,-0.919331758,0.158011985,1.061917768,1.693409526,0.855751906,0.300744613,0.019758263,-1.612373537,-2.893935044,-0.664691181,-0.145611256,-0.079471575,-0.078195701,-0.043116223,0.583241791,0.28721643,0.44383923,0.854709062,0.899418101,-0.500938639,0.648044768,-0.038580794,-0.005922539,0.041623682,0.038799768,-0.020653965,-0.002360691,0.364844679,0.451583154,0.320322664,-0.194890728,0.584835482,0.395069374,-0.048418879,0.434059776,1.012132272,1.330017782,1.138639241,0.860687593,0.552410799,1.043154249,0.055234938,0.848571651,0.138215475,0.048151436,0.063735296,-0.199334583,-0.14249372,-0.776694152,0.479015222,0.882651736,0.282030807,-0.333869483,0.355240674,-0.152653607,0.312001755,0.515605628,0.307515665,0.49490645,0.084495218,-0.019240881,0.174254377,-0.053606165,0.117650045,-0.30058537,0.217061248,0.591232744,-0.690021116,-0.582750137,0.308274969,-0.944138957
-0.047044924,-0.044035484,-0.310528672,-0.5106915,0.084680494,-2.51E-05,-0.086193522,0.007463634,0.548232645,-0.100013744,1.021886812,-0.850968741,0.062353784,-0.32084769,0.472563172,-0.380468684,1.675132089,-0.713588737,-0.131769623,-0.04294473,0.276362936,-0.633884563,0.209206683,-0.900518362,-0.155790346,-0.533746298,-0.24448911,-0.608946928,-0.119637692,-0.618792885,0.965379409,-0.483905061,-0.378245284,-0.112492346,-0.721157319,0.084630039,0.02988403,0.210896993,-0.627686325,0.517000693,-0.092057049,0.63128403,-0.589083734,-0.847527549,1.25196327,0.697552554,1.531455757,-1.044448609,-1.569168971,-1.315970062,-0.698222891,-0.469374648,-0.896132039,-0.861900827,-1.452382374,-0.424730301,-0.575118347,-0.153483814,-0.732568177,-0.257437974,0.889257917,0.167539909,0.019758263,1.12037407,1.401428119,0.171640119,-0.842831695,-0.561162479,-0.581086234,0.617268338,-0.293011496,-0.356819833,0.181215487,0.219818896,0.201348481,-0.113641314,0.075564849,0.017631426,0.04864472,-0.017954376,-0.018516537,0.006062721,0.664897968,0.658403775,-0.052145723,-0.008122495,-0.171604653,0.570516365,0.381839666,-0.048418879,0.585153765,1.118961537,1.319463433,1.133618483,0.156857674,-0.806842936,1.469552176,0.865176308,1.04916484,0.136948551,0.147984197,0.636682764,0.939144638,1.2938487,0.716194151,0.291555366,1.232505583,0.420319382,0.202198105,0.440000833,-0.018250238,-0.041534466,0.29986339,0.355942218,0.274394634,0.132858469,-0.694907758,0.476087866,-0.162464577,-0.001424186,0.229102948,0.21572008,2.145873759,0.448645864,0.724590965,-0.048060275,-0.776321039
0.48284594,0.586853106,-1.027515604,-1.046485391,-1.034775605,-0.666058589,-1.36706916,-1.409989604,-1.792717293,-1.230136272,-1.77888198,-0.158435262,-0.020087878,-0.750212382,-0.874127559,-1.285324263,-0.26565731,-0.430851168,-1.001662852,-0.023061275,0.137521319,-0.042355378,0.3545587,-0.418344451,-1.891938892,0.936059104,-0.733478153,-0.753320495,0.142191705,-0.932837653,-0.935382261,-0.091212002,0.542464888,0.463972212,0.810390267,-0.020233117,-0.183040825,0.489662089,-0.436164712,-0.26830653,0.650844541,-0.803640388,-1.119865431,-0.581004007,1.096567829,-0.718072812,1.121225538,-1.443137738,-0.735001129,-3.490699435,-0.842016938,-0.887067327,-0.992908078,-1.201318254,-1.097406726,-0.360608578,-1.084814495,-0.444076356,-1.505123047,-1.969083917,-0.129971314,-0.178207502,1.02188808,-0.5121083,-0.490240064,-0.128076474,-0.294843106,-0.081226853,-0.076072838,-0.353055758,0.130192057,0.244543966,-0.108139932,0.067320608,0.028511108,0.078431075,-0.158434,-0.066686905,-0.060489799,-0.107321463,-0.104490993,-0.047370651,0.220058862,-0.148883741,-0.601668134,-0.899616498,-0.171604653,0.556197249,0.368609959,-0.035241482,0.65314606,1.106393388,1.261414513,1.048265611,0.800571753,0.561755069,0.173192761,0.297369449,2.050850836,0.480633832,0.444460424,0.376278746,-0.018527465,-0.824265172,-0.572026262,-0.082518539,-2.659135368,-0.388221738,1.037505202,-0.379585986,-0.762442393,0.40429178,-0.115427037,-0.053214916,-0.152938861,0.1699908,0.401260364,0.076421899,0.083725225,-0.355658703,-0.298492771,-0.758890411,-0.313285665,-0.113934023,-0.668172107,-0.137920924,-0.720310272
0.570849154,0.632725416,0.306591481,0.517296644,0.661044742,0.616705289,0.891157841,1.006642876,0.995817184,1.143546734,0.559263304,0.78838929,0.293151553,0.649756053,-0.456794332,0.715123204,0.111493339,-0.10694805,0.947265357,1.169946035,0.366451864,-0.133827918,-0.425367901,0.546003371,1.847457976,-0.624014712,1.055330284,0.334810376,-0.503935043,0.63533359,0.496757403,-0.179421158,0.486760372,0.541770469,0.24305176,0.451209737,0.455352707,0.280285918,-0.538911054,-0.961501518,-0.093534858,-1.032971297,0.338396695,-0.314260559,0.785776947,-0.718072812,1.121225538,-1.24127242,-1.345301741,-1.665668669,-0.638444102,-1.078890919,-0.786165292,-0.978173827,-1.6085953,-0.070593593,-0.752542908,0.800901336,0.757308663,-0.635778768,0.12079622,0.225601926,-0.481306645,0.078282298,1.257169034,1.005235986,1.191953349,0.607058141,0.641464812,1.948715879,0.422621597,-0.084684555,-0.020638584,-0.238320234,-0.210858807,0.25994961,-0.388570899,-0.010474684,0.02136109,0.011834653,0.010141616,-0.020653965,-0.415425575,-0.552527499,-0.189526325,-0.430409128,-0.148318577,0.570516365,0.381839666,-0.035241482,0.554934967,1.012132272,1.240305815,1.003078796,-0.082796799,-0.377856418,-0.629423873,0.298890587,0.741583432,-0.763870998,-0.701609034,-0.508524348,0.770089154,1.135749329,0.525044033,-0.487591227,0.122957302,-0.528432612,-0.186053384,-0.39918153,0.212996919,-0.37657908,-0.639197457,-0.493929953,-0.472587782,-0.83494301,-0.21371453,-0.664309014,-0.583128584,1.059993946,1.318346379,0.541097783,0.167239739,-0.145438353,-0.26210733,0.369980502,-0.577432081
0.501230884,0.494162396,0.504783566,0.486248032,0.428476098,0.898515683,0.747020606,0.708551745,0.513582396,0.284028192,0.588306435,0.545745317,0.832887338,0.765932542,0.085652653,0.678711114,-0.42579283,0.570935492,0.928502954,0.021676499,-0.059295057,0.830341647,0.636976133,0.06382946,-1.624839116,0.365752376,-0.167133118,0.04283297,0.619468354,-0.292341862,-0.696912374,0.193495595,0.463771414,0.379041846,0.403538833,0.258760402,0.326855744,-0.067961509,-0.00366956,0.25883285,-0.129547848,0.153628599,-0.920838016,-0.361385657,1.873545034,2.11317792,1.668199164,-1.151586976,-0.479554094,-1.283638153,-0.800296897,-1.219081521,-0.698273453,-0.365636593,-1.031698148,-0.286662551,-0.67807783,-0.902882176,0.170295066,0.609081234,0.256115813,0.022682796,0.019758263,-0.039403436,-1.679514864,-0.346600472,-0.69205479,-0.547512516,-0.566868618,-1.837067065,0.354128167,0.07202712,-0.087333907,0.547849161,0.467569832,-0.213678895,0.166493405,0.017631426,-0.033206169,-0.017954376,-0.018516537,0.006062721,0.378929972,0.034590695,-0.326906928,-0.195805443,-0.194890728,0.556197249,0.368609959,-0.035241482,0.638036661,1.012132272,1.198088418,0.97797501,-0.252887846,-0.527149035,0.13845686,0.23565413,0.32464225,0.135937944,0.195720297,-0.25212477,-1.138020159,-0.740996751,0.061016408,0.343736393,1.052182025,-0.10919253,-0.063190423,-0.205642898,-0.084871503,0.906056125,0.33512903,0.273890097,0.346652805,0.586714642,0.059490091,-0.142032235,1.238899464,-1.531728606,-2.620168476,-0.000908235,-0.398084266,0.300696817,0.710629837,0.169091417,-0.636029719
0.089843231,-0.011412603,-0.186850506,-0.096826609,0.396926174,-0.16556347,-0.59929585,-0.529572723,-0.580731763,-0.426596412,-0.536317876,-0.34740505,0.181821566,-0.416536661,0.360540278,-0.249533308,-1.406230625,0.477016668,0.026201938,0.831927297,1.079103184,-1.976161441,-0.35523147,-2.347040095,-0.556440011,-0.060048634,-1.204188712,-1.458314598,-1.466486445,-0.853230381,0.147131178,0.290924505,0.644723377,0.773776591,0.668672657,0.258478669,0.220335229,0.280239488,0.062285531,0.512424529,0.602951091,0.37640403,-0.127085053,-0.173386742,1.562754152,-0.718072812,1.531455757,-0.912071597,-0.594091756,-0.739739652,-0.772770474,-0.773702169,-0.627785087,-0.772435643,-1.130871978,-0.055037052,-0.615835293,0.164675485,0.23608041,-0.457003912,0.521269836,-0.054816171,-0.481306645,-0.235358699,0.48168837,0.032021332,-0.111197296,0.075378111,0.085179514,0.193113279,-0.178462446,0.136863053,0.291776159,-0.145688592,-0.147431514,0.186067261,-0.294030699,0.017631426,-0.005922539,-0.077532434,-0.104490993,-0.074087337,0.18828464,-0.038799079,-0.647461668,-0.758854287,-0.218176804,0.513239898,0.315691129,-0.074773674,0.675810158,0.999564123,1.1189308,0.892622137,-0.244338766,0.189703999,0.098500676,0.397324361,-0.809753351,0.203063829,0.144167477,0.062395795,0.157606758,0.163739499,-0.10943832,-0.067106349,-0.169976456,1.007638634,-0.021803237,0.917815567,0.310814051,-1.483441635,-0.013836159,0.00941592,-0.06510556,0.088790366,0.645029457,0.783158303,-1.077575542,0.352833122,1.650417376,-0.863902402,1.21308915,0.06295769,0.034124203,-0.566565671,-0.732287058
0.052501845,-0.130439924,-0.096179871,0.039344894,-0.227663256,0.223294796,0.085720922,-0.098212991,-0.282218519,0.60318261,-1.063774581,0.170371589,0.278614581,0.476691191,-0.877437958,0.07783878,-0.498021595,-0.783163017,0.356971294,0.846839888,0.195592366,0.295403608,-0.077333074,0.546003371,-0.689989899,1.002396748,-0.121087056,-0.697045187,-0.587643008,-0.477214359,-0.432447343,-0.037961854,0.342954458,0.117952597,0.289908656,0.223432163,0.304530079,-0.137583141,-0.282716532,0.075308666,-0.010093332,-0.334859106,-0.458368984,-0.815998634,1.718149593,0.697552554,1.804942571,-1.028017957,-1.345301741,-1.025044651,-0.324532459,-1.422695486,-0.853652799,-0.884749197,-1.064352101,-0.236582504,-1.024550266,-0.74014276,-0.547121261,0.22818366,-0.003808832,0.079661933,0.520823171,-0.183645605,0.317536109,0.245142085,-0.79927629,-0.505618527,-0.513040338,-0.405879396,-0.368370404,-0.050430639,0.291345784,0.222371882,0.279696477,-0.036281452,0.00639222,-0.010474684,-0.033206169,-0.017954376,-0.018516537,-0.047370651,-0.351877131,-0.552527499,-0.372700462,-0.665012813,-0.241462879,0.513239898,0.315691129,-0.087951071,0.592708464,0.905303007,1.076713403,0.822331537,-0.106273461,0.337350138,-0.237076343,0.311441539,-0.701305923,-1.096424636,-1.084313835,-0.7524299,-0.592064642,-0.122448103,0.014618295,0.012416837,0.361710214,-0.866456413,-0.03996621,-0.637690411,-0.115491737,0.977131354,-0.070420126,-0.059058066,0.015009709,-0.067550361,-0.849913406,-0.428569825,0.719327113,0.234918881,-0.532812979,0.755958528,-0.567681468,-0.216603754,0.006975721,0.334008925,-1.032735726
